line,case_id,unit,sequence,angle_stratum,raw_status,evaluation_status,failure_reason,wall_time_seconds,native_track_count,W-MPJPE_mm,WA-MPJPE_mm,MPJPE_mm,PA-MPJPE_mm,MPVPE_mm,AdapterShared-W-MPJPE_mm,AdapterShared-WA-MPJPE_mm,ATE-Sim3_m,ATE-SE3_m,RPE-translation_m,RPE-rotation_deg,Camera-seam-translation_m,Camera-seam-rotation_deg,Human-seam_mm,IDF1,IDs,Coverage,Precision,W_available,WA_available,camera_reportable,evaluation,evaluation_bytes
93,egobody_recording_20220312_S29_S28_03_small_kinect_11_kinect_15_b03281,recording_20220312_S29_S28_03,,small,success,success,,555.4656639099121,3,332.58521623997143,255.13964647684384,54.152591123652876,25.393023830386927,67.81471949534595,335.5771458359716,255.13964647684384,0.06416402207642181,0.15047446594397376,0.019238368852063828,0.20940632846957052,1.4640233210798725,15.527299477521224,,0.48903878583473864,3.0,0.49666666666666665,0.5085324232081911,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line093/onlinehmr.evaluation.json,21221
94,egobody_recording_20220312_S29_S28_04_extreme_kinect_14_kinect_15_b04816,recording_20220312_S29_S28_04,,extreme,success,success,,600.4855344295502,11,2022.8425682846448,754.4913123024901,116.21583944002013,59.485636230258564,138.96410435238607,2022.9740969762383,754.4913123024901,0.19821213764208717,0.4257723732624956,0.052262271696580494,1.2619436530308574,6.243903730935216,94.28985312290914,,0.21338912133891214,45.0,0.61,0.27896341463414637,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line094/onlinehmr.evaluation.json,21025
95,egobody_recording_20220312_S29_S28_04_medium_kinect_12_kinect_15_b04816,recording_20220312_S29_S28_04,,medium,success,success,,540.446076631546,3,,,123.00193656061218,68.55702653471079,154.1316678373923,,693.2333884947022,0.1303527449992867,0.3796662259140586,,,,,,0.2711864406779661,23.0,0.31333333333333335,0.32413793103448274,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line095/onlinehmr.evaluation.json,19351
96,egobody_recording_20220312_S29_S28_04_small_kinect_15_kinect_11_b04816,recording_20220312_S29_S28_04,,small,success,success,,515.4070837497711,3,153.83980253183054,168.41952392735732,56.32647847386727,35.88387670162013,67.00239217592534,155.2622231741786,168.41952392735732,0.06402286235184776,0.09037133915451515,0.019012726955779182,0.20896969107021396,1.4489328640507244,15.533481661900762,,0.28330522765598654,1.0,0.2866666666666667,0.2935153583617747,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line096/onlinehmr.evaluation.json,21099
97,egobody_recording_20220312_S29_S28_05_extreme_kinect_15_kinect_14_b02786,recording_20220312_S29_S28_05,,extreme,success,success,,545.4418139457703,4,1420.666256406435,877.0223324716882,130.04507565640995,78.21429894729708,162.56362120971687,1422.7955932629206,877.0223324716882,0.19892741575541079,0.3586791081015877,0.05749948052695929,1.2675813552672412,4.514906005169318,94.26300623431062,,0.649546827794562,17.0,0.8033333333333333,0.6657458563535912,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line097/onlinehmr.evaluation.json,21090
98,egobody_recording_20220312_S29_S28_05_medium_kinect_15_kinect_12_b02786,recording_20220312_S29_S28_05,,medium,success,success,,525.4506549835205,3,760.5812311173645,506.46700682619445,118.24003538883208,78.96683347951316,139.49147350896706,762.6721110748247,506.46700682619445,0.1297506488211285,0.1499443196626681,0.03941251874832493,0.5577473569357955,2.904090743907173,41.12078064915355,2174.8285224676006,0.5622895622895623,7.0,0.5733333333333334,0.5850340136054422,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line098/onlinehmr.evaluation.json,20940
99,egobody_recording_20220312_S29_S28_05_small_kinect_11_kinect_15_b02786,recording_20220312_S29_S28_05,,small,success,success,,520.4302608966827,3,1196.345507824413,465.7600635609793,105.78690512691603,60.84816935441568,129.81438431883902,1204.939540261109,465.7600635609793,0.06367812940980508,0.10175100254149916,0.018324413953956814,0.21029658665113532,1.7463424467445225,15.410974935584152,,0.5028790786948176,2.0,0.49666666666666665,0.6742081447963801,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line099/onlinehmr.evaluation.json,21211
100,egobody_recording_20220318_S31_S32_01_extreme_kinect_14_kinect_11_b03185,recording_20220318_S31_S32_01,,extreme,success,success,,565.4554626941681,9,576.7408644581635,456.23339622264,74.44768848667917,39.12202372451455,92.47198205964958,577.1673910003434,456.23339622264,3.0173420609082147,3.618052192464044,0.04935429735025339,1.1843859761971995,7.241860154505773,177.47499086157393,,0.18845700824499412,23.0,0.3566666666666667,0.19489981785063754,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line100/onlinehmr.evaluation.json,20998
101,egobody_recording_20220318_S31_S32_01_medium_kinect_14_kinect_13_b03185,recording_20220318_S31_S32_01,,medium,success,success,,540.4483885765076,3,88.07881607093856,63.770149436878654,76.33610435776386,44.8787797953825,97.44375021464491,90.10464216434487,63.770149436878654,0.24027115094309304,0.2416635682059373,0.07280214579650385,1.287083492606086,5.408775664163262,95.03785065856674,,0.24324324324324326,1.0,0.24666666666666667,0.2534246575342466,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line101/onlinehmr.evaluation.json,20934
102,egobody_recording_20220318_S31_S32_01_small_kinect_11_kinect_12_b03185,recording_20220318_S31_S32_01,,small,success,success,,540.4367480278015,3,147.14671447203466,201.3654643835561,68.71182967592162,26.580484120019854,80.06384761111309,146.93236700113965,201.3654643835561,0.0547631912594337,0.15933702962580687,0.01672387630437022,0.22145455633400107,1.2950755596157226,15.938958358994578,,0.21140939597315436,1.0,0.21666666666666667,0.2195945945945946,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line102/onlinehmr.evaluation.json,20814
103,egobody_recording_20220318_S32_S31_01_extreme_kinect_11_kinect_14_b03251,recording_20220318_S32_S31_01,,extreme,success,success,,540.439855337143,5,1732.3377837520793,850.0510539705998,130.38034327979017,79.42937539692755,172.34179283844026,1733.3092990326834,850.0510539705998,0.6948993773608354,3.5937327497862066,0.051017093153099324,1.19956973428397,7.24623220374772,177.44895899209763,,0.3473541383989145,54.0,0.7266666666666667,0.4988558352402746,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line103/onlinehmr.evaluation.json,20988
104,egobody_recording_20220318_S32_S31_01_medium_kinect_13_kinect_14_b03251,recording_20220318_S32_S31_01,,medium,success,success,,550.4389538764954,3,1248.533305490565,420.5360066824503,66.15411535758703,42.3435684185914,83.30730974591737,1248.6407380900594,420.5360066824503,0.2385514610997517,0.23619013157864932,0.07236138690397681,1.2909386789141921,5.283996240237346,94.86230120199279,,0.488135593220339,1.0,0.4866666666666667,0.503448275862069,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line104/onlinehmr.evaluation.json,20998
105,egobody_recording_20220318_S32_S31_01_small_kinect_11_kinect_12_b03251,recording_20220318_S32_S31_01,,small,success,success,,540.4361774921417,3,663.888159690486,367.02792551785717,52.473446228610804,29.178483497901123,63.574243667392686,663.854201979501,367.02792551785717,0.05610078481782257,0.15603110758770705,0.017834941580238847,0.22311168327926797,1.2798060339584045,15.791022411153993,,0.734006734006734,1.0,0.7333333333333333,0.7482993197278912,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line105/onlinehmr.evaluation.json,20912
106,egobody_recording_20220318_S32_S31_02_extreme_kinect_14_kinect_11_b03001,recording_20220318_S32_S31_02,,extreme,success,success,,530.4314935207367,6,1037.2076934562895,373.9247082775349,75.00736558087421,39.16846407013916,94.56476517223284,1047.6342422759271,373.9247082775349,3.162842238891635,3.61767175072724,0.04942585479906397,1.184530021311043,7.242968311548495,177.46689588177878,,0.40333796940194716,1.0,0.49,0.35083532219570407,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line106/onlinehmr.evaluation.json,20936
107,egobody_recording_20220318_S32_S31_02_medium_kinect_13_kinect_14_b03001,recording_20220318_S32_S31_02,,medium,success,success,,535.4353256225586,4,1621.0487121138044,434.6073232337075,72.81738392685479,39.245047991725784,94.1618714106168,1618.642382188046,434.6073232337075,0.23920425880790153,0.24273539508528955,0.0711635962110443,1.2857670092975086,5.368036411060069,95.05905766419617,,0.48494983277591974,1.0,0.49,0.49328859060402686,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line107/onlinehmr.evaluation.json,20955
108,egobody_recording_20220318_S32_S31_02_small_kinect_11_kinect_12_b03001,recording_20220318_S32_S31_02,,small,success,success,,525.4254138469696,3,673.2418267838599,328.32547458455906,64.52888283311144,32.40695585354064,78.45489330093883,671.5997661649707,328.32547458455906,0.0564120419558577,0.11975758196167438,0.017767880100018656,0.2203296464642359,1.2787078142391481,15.891991970926759,,0.7386172006745363,1.0,0.7366666666666667,0.7542662116040956,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line108/onlinehmr.evaluation.json,20935
109,egobody_recording_20220318_S33_S34_01_extreme_kinect_14_kinect_11_b03921,recording_20220318_S33_S34_01,,extreme,success,success,,500.41246914863586,3,983.5829277193569,511.8346044050034,100.07550182263853,40.20799035400326,122.69574132487539,985.4700216472581,511.8346044050034,2.548743416295263,3.6166841369479865,0.04967354139047419,1.185168850703314,7.243895301364199,177.4159420594383,,0.34459459459459457,1.0,0.3466666666666667,0.3561643835616438,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line109/onlinehmr.evaluation.json,21001
110,egobody_recording_20220318_S33_S34_01_medium_kinect_13_kinect_14_b03921,recording_20220318_S33_S34_01,,medium,success,success,,525.4437642097473,3,1799.9077273458818,535.6005882896445,84.20635902792118,39.70388386363434,101.89742909004765,1800.6040825906384,535.6005882896445,0.24181143202624725,0.27648647782441915,0.06735028745552704,1.3019871501991152,6.79123105838549,94.88432066464254,,0.6101694915254238,1.0,0.6066666666666667,0.6275862068965518,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line110/onlinehmr.evaluation.json,21001
111,egobody_recording_20220318_S33_S34_01_small_kinect_12_kinect_11_b03921,recording_20220318_S33_S34_01,,small,success,success,,510.4059228897095,3,1040.3226425246316,251.76963964970426,60.730580120005264,38.24354923066795,74.59151665984041,1040.3799016672133,251.76963964970426,0.05738211845696597,0.17727049108400736,0.016003117068192352,0.21907447269704766,1.5236543444008668,16.111014252394813,,0.5868465430016864,1.0,0.5866666666666667,0.6006825938566553,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line111/onlinehmr.evaluation.json,20810
112,egobody_recording_20220318_S33_S34_02_extreme_kinect_11_kinect_14_b03381,recording_20220318_S33_S34_02,,extreme,success,success,,505.4213721752167,3,1838.1432995737719,210.17508646170293,77.65103277083927,46.09264259940625,101.84249502115661,1836.7543218829144,210.17508646170293,3.1950868647242654,3.6156219708189017,0.051132707630946864,1.1987840552700055,7.244981568598034,177.41102863910223,,0.4822934232715008,1.0,0.48333333333333334,0.4948805460750853,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line112/onlinehmr.evaluation.json,20979
113,egobody_recording_20220318_S33_S34_02_medium_kinect_14_kinect_13_b03381,recording_20220318_S33_S34_02,,medium,success,success,,505.42735600471497,3,3122.7700966844513,568.6899832540385,74.5788616065748,40.80299744245089,92.83376155395356,3120.687109468516,568.6899832540385,0.24294081022371117,0.3332883992880085,0.07718361384191731,1.2918781072346393,8.103136552301875,95.04563964592946,,0.5337837837837838,1.0,0.5333333333333333,0.547945205479452,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line113/onlinehmr.evaluation.json,20975
114,egobody_recording_20220318_S33_S34_02_small_kinect_12_kinect_11_b03381,recording_20220318_S33_S34_02,,small,success,success,,505.4167160987854,3,560.1658236553081,314.10857163792036,60.49254880168664,29.591487919060732,75.66032664890639,563.0493244835126,314.10857163792036,0.09524712994011217,0.18411697960936801,0.019360980468714546,0.22334762015484394,1.2935236905387322,15.993740283619612,,0.7284991568296796,1.0,0.7266666666666667,0.7440273037542662,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line114/onlinehmr.evaluation.json,20814
115,egobody_recording_20220318_S34_S33_01_extreme_kinect_11_kinect_14_b02656,recording_20220318_S34_S33_01,,extreme,success,success,,485.3956673145294,5,,,305.60336635585105,68.27876192392982,368.8675053663733,,808.6201680443471,1.7331063886716769,3.6132873646193646,,,,,,0.31736526946107785,43.0,0.49,0.39945652173913043,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line115/onlinehmr.evaluation.json,19582
116,egobody_recording_20220318_S34_S33_01_medium_kinect_14_kinect_13_b02656,recording_20220318_S34_S33_01,,medium,success,success,,510.4242465496063,3,69.48960027171174,63.87465068951285,108.3075176593286,58.65355272013403,124.94906866432225,69.54834076600362,63.87465068951285,0.24047090933181448,0.23864818953645178,0.0737118928491326,1.2853019015930902,5.3019434865825,94.93443966645194,,0.24283305227655985,1.0,0.24666666666666667,0.2525597269624573,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line116/onlinehmr.evaluation.json,20949
117,egobody_recording_20220318_S34_S33_01_small_kinect_12_kinect_11_b02656,recording_20220318_S34_S33_01,,small,success,success,,510.42994451522827,3,,,,,,,,0.05549456868337877,0.18490831333875637,,,,,,0.0,0.0,0.0,0.0,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line117/onlinehmr.evaluation.json,18353
118,egobody_recording_20220318_S34_S33_02_extreme_kinect_11_kinect_14_b04321,recording_20220318_S34_S33_02,,extreme,success,success,,505.4230124950409,3,,,97.76426911208006,49.58820143387197,130.36170062739984,,80.35332611990279,2.7691850804969733,3.6154587856092775,,,,,,0.11409395973154363,1.0,0.12,0.12162162162162163,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line118/onlinehmr.evaluation.json,19590
119,egobody_recording_20220318_S34_S33_02_medium_kinect_13_kinect_14_b04321,recording_20220318_S34_S33_02,,medium,success,success,,515.4283056259155,3,1348.1951258961649,414.0627831852767,81.73499802356665,40.322236874922496,104.56193979811057,,414.0627831852767,0.23989842023317565,0.23729650783910036,,,,,,0.2799325463743676,0.0,0.27666666666666667,0.2832764505119454,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line119/onlinehmr.evaluation.json,19762
120,egobody_recording_20220318_S34_S33_02_small_kinect_12_kinect_11_b04321,recording_20220318_S34_S33_02,,small,success,success,,510.42421793937683,3,646.9637556024321,262.3532950299114,58.08194500776294,31.251855142225374,68.0670868830029,,262.3532950299114,0.05839046582469533,0.1635131440255112,,,,,,0.1476510067114094,0.0,0.14666666666666667,0.14864864864864866,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line120/onlinehmr.evaluation.json,19562
121,egobody_recording_20220318_S34_S33_03_extreme_kinect_11_kinect_14_b03186,recording_20220318_S34_S33_03,,extreme,success,success,,510.4199652671814,3,1018.6340545768752,278.69268056454814,87.57640557073213,44.540898864800326,109.29244491379637,1505.804128707952,278.69268056454814,1.1983884686161639,3.6011002407854797,0.0517496196571502,1.2014615973912233,7.251100862148891,177.42883331967485,,0.4856661045531197,2.0,0.4866666666666667,0.49829351535836175,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line121/onlinehmr.evaluation.json,20995
122,egobody_recording_20220318_S34_S33_03_medium_kinect_14_kinect_13_b03186,recording_20220318_S34_S33_03,,medium,success,success,,510.4142117500305,3,2867.3989209154793,460.9618046542187,77.26028912413673,37.850288996199595,96.30023140619595,2866.282096658424,460.9618046542187,0.2417938870023677,0.2568157091529059,0.07301334750232578,1.2835495842954185,8.079455860504062,95.08316396463017,,0.4966216216216216,1.0,0.49666666666666665,0.5102739726027398,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line122/onlinehmr.evaluation.json,21003
123,egobody_recording_20220318_S34_S33_03_small_kinect_11_kinect_12_b03186,recording_20220318_S34_S33_03,,small,success,success,,525.4270555973053,3,1036.9334916570028,350.3325305234373,72.40899261870103,39.407905479689276,88.34447740832191,585.6171063137684,350.3325305234373,0.056393278932102386,0.125476798941815,0.018849726784676852,0.2271842455700844,1.2748430418441663,15.725462539556904,,0.7407407407407407,2.0,0.74,0.7551020408163265,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line123/onlinehmr.evaluation.json,20859
124,egobody_recording_20220415_S35_S36_01_extreme_kinect_14_kinect_13_b02261,recording_20220415_S35_S36_01,,extreme,success,success,,525.4474322795868,4,1527.9970457304555,923.4415179250508,119.90976729743839,50.73399261097832,153.6855061420338,1529.344388622251,923.4415179250508,0.20598369048698079,0.4506570500467005,0.061025286464234954,1.9456405036985454,4.627961941149469,144.9380545148494,2751.922463587932,0.6107784431137725,27.0,0.9866666666666667,0.8043478260869565,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line124/onlinehmr.evaluation.json,21197
125,egobody_recording_20220415_S35_S36_01_medium_kinect_15_kinect_13_b02261,recording_20220415_S35_S36_01,,medium,success,success,,520.4378793239594,3,2792.8818614692073,544.0596330495074,76.8395273950079,30.93195903159653,93.98655020883464,2792.6073517806817,544.0596330495074,0.16958245226382682,0.4165424933590243,0.05003818521951921,0.9641372784870851,5.271861630528255,72.01778218137387,,0.6372881355932203,1.0,0.6333333333333333,0.6551724137931034,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line125/onlinehmr.evaluation.json,20994
126,egobody_recording_20220415_S35_S36_01_small_kinect_11_kinect_12_b02261,recording_20220415_S35_S36_01,,small,success,success,,450.36840772628784,3,529.2956438891656,405.5953499704678,58.95378488837621,25.271165671239935,72.95945061874897,529.6600000307847,405.5953499704678,0.07090831050834646,0.09501260880214024,0.02169620127554278,0.34103546547350566,1.4986824395826814,24.920526490305477,847.3841037357,0.9831649831649831,1.0,0.98,1.0,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line126/onlinehmr.evaluation.json,20878
127,egobody_recording_20220415_S35_S36_02_extreme_kinect_13_kinect_14_b02241,recording_20220415_S35_S36_02,,extreme,success,success,,480.3902654647827,5,1560.9472069784865,790.4859070067578,172.4930665032805,66.05371326214147,228.52794380974353,1561.4427927860847,790.4859070067578,0.20564680870385846,0.39176167764364606,0.061463860394179136,1.954464097268084,4.617591302337406,144.94588248974276,727.0186538950057,0.5148247978436657,57.0,0.9733333333333334,0.6606334841628959,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line127/onlinehmr.evaluation.json,21170
128,egobody_recording_20220415_S35_S36_02_medium_kinect_13_kinect_15_b02241,recording_20220415_S35_S36_02,,medium,success,success,,465.4026908874512,3,1445.9726642217388,665.286302994388,75.21736919036731,42.39714550745892,94.66191459496194,1445.8079663923695,665.286302994388,0.17207532009837195,0.35309655930810846,0.05108862488819048,0.9665876541542785,3.8659173465650802,72.0387354709285,,0.9427609427609428,1.0,0.94,0.9591836734693877,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line128/onlinehmr.evaluation.json,20943
129,egobody_recording_20220415_S35_S36_02_small_kinect_11_kinect_12_b02241,recording_20220415_S35_S36_02,,small,success,success,,465.37882471084595,3,549.9712427464954,400.4518820663998,69.53486401480986,38.144997831742586,86.08485676079886,550.0975519607838,400.4518820663998,0.07039600476892019,0.09380779273382428,0.022355638776092073,0.34246693208861,1.4844184403839888,24.885932487494888,717.3546124223727,0.9865771812080537,1.0,0.9866666666666667,1.0,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egobody/attempt02/line129/onlinehmr.evaluation.json,20996
