case_id,cluster,angle_stratum,internal_method,internal_method_key,metric,online,internal,internal_advantage
aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,,Human3R,m0_strict_human3r,Seam-orientation_deg,67.0231460598928,87.50015412730816,-20.47700806741537
aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,,Human3R,m0_strict_human3r,Camera-rotation_deg,137.19210241122383,88.08361531123863,49.1084870999852
aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,,Human3R,m0_strict_human3r,Camera-translation_m,9.924331294059197,6.952548703654573,2.971782590404624
aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,,Human3R,m0_strict_human3r,Coverage,0.98,1.0,0.020000000000000018
aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,PA-MPJPE_mm,54.45737034031256,51.18584503547325,3.271525304839308
aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Anchor-MPJPE_mm,444.3839489593238,433.77395337685283,10.609995582470958
aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Anchor-root_mm,353.2439373451582,378.58017770457843,-25.33624035942023
aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Orientation_deg,81.29406026872715,50.414964695795476,30.879095572931675
aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Seam-root_mm,235.31092285378378,825.3414408702141,-590.0305180164303
aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Seam-orientation_deg,67.0231460598928,91.57061377782328,-24.547467717930488
aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Camera-rotation_deg,137.19210241122383,99.45897594663366,37.73312646459017
aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Camera-translation_m,9.924331294059197,6.85586708382107,3.068464210238127
aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR2_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Coverage,0.98,1.0,0.020000000000000018
aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,,Human3R,m0_strict_human3r,PA-MPJPE_mm,57.1201445721218,60.98512824968156,-3.8649836775597564
aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,,Human3R,m0_strict_human3r,Anchor-MPJPE_mm,418.4380193823543,278.9019918616944,139.5360275206599
aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,,Human3R,m0_strict_human3r,Anchor-root_mm,359.77065763812,243.77713606995968,115.9935215681603
aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,,Human3R,m0_strict_human3r,Orientation_deg,45.6857995920276,47.77028186406873,-2.0844822720411287
aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,,Human3R,m0_strict_human3r,Seam-root_mm,167.95089504424297,262.2899981550957,-94.33910311085273
aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,,Human3R,m0_strict_human3r,Seam-orientation_deg,38.03267094834067,84.81414870945751,-46.78147776111684
aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,,Human3R,m0_strict_human3r,Camera-rotation_deg,89.56252119459032,84.72809025061242,4.8344309439778925
aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,,Human3R,m0_strict_human3r,Camera-translation_m,6.322416131724377,6.272436086046439,0.04998004567793757
aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch01__cs150,,Human3R,m0_strict_human3r,Coverage,0.9933333333333333,1.0,0.00666666666666671
