ATE_SE3_m,ATE_Sim3_m,Coverage,IDF1,MPJPE_mm,PA-MPJPE_mm,Precision,W-MPJPE_mm,WA-MPJPE_mm,angle_stratum,case_id,dataset,inference_status,method,seconds,time_access,unit
2.002542372256528,0.1216846278145022,0.9666666666666667,0.6721120186697783,70.16906196860714,44.326914826689574,0.5206463195691203,468.0584655996759,294.5603649159099,large,h4d_test_03_grappling2_041_grappling2_large_cam11_cam15_b00224,harmony4d,audited,JOSH,673.5868929240387,offline_full_sequence,041_grappling2
0.43035562947417894,0.08086287983011008,0.97,0.38188976377952755,107.02749314166128,61.11602845032287,0.23774509803921567,619.3932882246419,330.9061852537121,medium,h4d_test_03_grappling2_040_grappling2_medium_cam10_cam16_b00260,harmony4d,audited,JOSH,1055.1743691789452,offline_full_sequence,040_grappling2
0.13462221364028776,0.03431580598925935,0.9633333333333334,0.5017361111111112,96.27268330681046,72.22880774872064,0.3392018779342723,582.7081713927988,335.6779801446597,small,h4d_test_03_grappling2_040_grappling2_small_cam05_cam08_b00260,harmony4d,audited,JOSH,882.412668272038,offline_full_sequence,040_grappling2
3.0201697236942042,0.171844611862942,1.0,0.39070567986230637,67.33213338457035,47.32640488912617,0.3480278422273782,723.4333977819899,413.4310850062487,extreme,h4d_test_03_grappling2_041_grappling2_extreme_cam14_cam16_b00224,harmony4d,audited,JOSH,918.6272060999763,offline_full_sequence,041_grappling2
2.155353475337133,0.12164069565215556,1.0,0.6666666666666666,92.96001470082416,65.42687981789358,0.5,489.15834435737014,306.75226578180445,large,h4d_test_03_grappling2_043_grappling2_large_cam11_cam15_b00164,harmony4d,audited,JOSH,710.9871722169919,offline_full_sequence,043_grappling2
0.4887623506728526,0.08091229796812627,1.0,0.4322766570605187,58.959403442335216,47.99671415879785,0.2757352941176471,563.1994591495067,342.28530545811225,medium,h4d_test_03_grappling2_041_grappling2_medium_cam10_cam16_b00224,harmony4d,audited,JOSH,1010.096210581949,offline_full_sequence,041_grappling2
0.1749792103195898,0.17509761040583635,0.9966666666666667,0.38242894056847543,83.3309664792424,61.88674509943231,0.34727061556329847,954.3445445449327,430.1388054223761,extreme,h4d_test_03_grappling2_043_grappling2_extreme_cam14_cam16_b00164,harmony4d,audited,JOSH,899.5724142700783,offline_full_sequence,043_grappling2
0.04367165281625578,0.028812177208172803,1.0,0.5333333333333333,59.59409174456829,42.423325101341,0.36363636363636365,253.9076668002737,139.92744952030174,small,h4d_test_03_grappling2_041_grappling2_small_cam05_cam08_b00224,harmony4d,audited,JOSH,977.763491495105,offline_full_sequence,041_grappling2
2.233547686639318,0.142065344582977,1.0,0.8888888888888888,83.567715387074,38.99136758463255,0.8,672.7327181940389,409.5429570189763,large,h4d_test_05_sword2_009_sword2_large_cam12_cam13_b00521,harmony4d,audited,JOSH,514.0836902539595,offline_full_sequence,009_sword2
3.6166372188668237,0.19807740980420346,0.9333333333333333,0.39400921658986177,95.05057615561114,57.03584978128796,0.49295774647887325,922.66831872627,456.23395300973453,extreme,h4d_test_05_sword2_009_sword2_extreme_cam06_cam18_b00521,harmony4d,audited,JOSH,702.9380496919039,offline_full_sequence,009_sword2
0.13162848085823847,0.028824297803762347,1.0,0.5286343612334802,87.8070642908254,71.80114217056104,0.3592814371257485,405.49477270450024,287.0064243518651,small,h4d_test_03_grappling2_043_grappling2_small_cam05_cam08_b00164,harmony4d,audited,JOSH,839.173321033013,offline_full_sequence,043_grappling2
0.7735785675829885,0.08086627632387043,0.97,0.4098591549295775,84.86871043128113,67.62168419563706,0.2598214285714286,703.4565034674034,547.1334240143551,medium,h4d_test_03_grappling2_043_grappling2_medium_cam10_cam16_b00164,harmony4d,audited,JOSH,1070.5686813899665,offline_full_sequence,043_grappling2
0.12774288907628037,0.033697750753073775,1.0,0.8888888888888888,72.23309543059489,40.79258708801228,0.8,197.5018068074663,122.02001978735275,small,h4d_test_05_sword2_009_sword2_small_cam12_cam15_b00521,harmony4d,audited,JOSH,536.5947656800272,offline_full_sequence,009_sword2
3.6780415311812353,0.20862152963200387,1.0,0.7412935323383084,84.68811948975925,46.358799814429375,0.5952380952380952,1475.2679920967805,535.7182356725692,extreme,h4d_test_05_sword2_010_sword2_extreme_cam02_cam14_b00601,harmony4d,audited,JOSH,635.7162665609503,offline_full_sequence,010_sword2
0.03365922630321407,0.03366188143200111,1.0,0.9584664536741214,91.202637346999,45.93305754730775,0.9202453987730062,412.30279880983295,140.56489111084719,small,h4d_test_05_sword2_010_sword2_small_cam12_cam15_b00601,harmony4d,audited,JOSH,508.19671115500387,offline_full_sequence,010_sword2
0.7702162317299631,0.07548164212976916,1.0,0.7343941248470012,91.72994171750824,46.06472711571036,0.5802707930367504,464.1572738724006,259.5423765211424,medium,h4d_test_05_sword2_010_sword2_medium_cam02_cam07_b00601,harmony4d,audited,JOSH,623.5658315699548,offline_full_sequence,010_sword2
0.13142333587867222,0.07540134971109864,0.82,0.44324324324324327,84.62945830379681,45.546100257453276,0.3037037037037037,287.18597005953967,233.55629748259392,medium,h4d_test_05_sword2_009_sword2_medium_cam02_cam07_b00521,harmony4d,audited,JOSH,862.2341255280189,offline_full_sequence,009_sword2
1.913022407152586,0.14159017869554594,0.9533333333333334,0.7626666666666667,94.99270582908586,46.40048510689728,0.6355555555555555,843.4739464508212,501.2389418713163,large,h4d_test_05_sword2_010_sword2_large_cam12_cam13_b00601,harmony4d,audited,JOSH,707.0691496309591,offline_full_sequence,010_sword2
3.664686721524992,0.20290774525689492,1.0,0.7175757575757575,86.96015434893823,53.66530510346729,0.5714285714285714,1437.3635323077604,654.247495270964,extreme,h4d_test_06_sword3_001_sword3_extreme_cam02_cam14_b00301,harmony4d,audited,JOSH,659.4552839879761,offline_full_sequence,001_sword3
