angle_stratum,scope,case_count,unit_count,successful_inference_cases,failed_inference_cases,valid_output_cases,invalid_output_cases,W-MPJPE_mm,WA-MPJPE_mm,MPJPE_mm,PA-MPJPE_mm,MPVPE_mm,AdapterShared-W-MPJPE_mm,AdapterShared-WA-MPJPE_mm,ATE-Sim3_m,ATE-SE3_m,RPE-translation_m,RPE-rotation_deg,Camera-seam-translation_m,Camera-seam-rotation_deg,Human-seam_mm,IDF1,IDs,Coverage,Precision,W_available_cases,WA_available_cases,camera_reportable_cases
small,case-macro,43,,43,0,43,0,705.803158714099,288.2868026729847,84.26173306763106,42.13724644653403,100.27993403450289,728.8462328964057,265.4697926152502,0.06390226754195871,0.12255405589033998,0.019484040016686133,0.22033196491675555,1.4935347231987577,16.015531261336296,1020.3843736877777,0.41503376382854096,0.8837209302325582,0.41806201550387595,0.4255248895615422,33,33,43
small,independent-unit-macro,43,43,,,,,705.803158714099,288.2868026729847,84.26173306763106,42.13724644653403,100.27993403450289,728.8462328964057,265.4697926152502,0.06390226754195871,0.12255405589033998,0.019484040016686133,0.22033196491675555,1.4935347231987577,16.015531261336296,1020.3843736877777,0.41503376382854096,0.8837209302325582,0.41806201550387595,0.4255248895615422,,,
medium,case-macro,43,,43,0,43,0,1132.3264830386022,455.44021533065046,94.23904486726951,48.427578500879704,115.35010531527438,1216.0746531972095,432.44461216552423,0.12361586563807536,0.22595500970736634,0.04314354195818295,0.7224403173930912,3.5873032325456196,52.81867982481893,1274.0343423965119,0.3762889398745087,3.627906976744186,0.40674418604651164,0.4051516398929049,33,33,43
medium,independent-unit-macro,43,43,,,,,1132.3264830386022,455.44021533065046,94.23904486726951,48.427578500879704,115.35010531527438,1216.0746531972095,432.44461216552423,0.12361586563807536,0.22595500970736634,0.04314354195818295,0.7224403173930912,3.5873032325456196,52.81867982481893,1274.0343423965119,0.3762889398745087,3.627906976744186,0.40674418604651164,0.4051516398929049,,,
extreme,case-macro,43,,43,0,43,0,1305.261762676915,629.6735250889965,113.15236322636319,54.3445333160512,139.6674596979743,1420.2160033690698,563.6169510493911,0.5895727672098136,0.9872820130861738,0.051104021957228046,1.0922565906060848,5.174889549349408,101.5351858419327,1908.005847029839,0.3326214108632064,12.604651162790697,0.44573643410852715,0.38126191191160475,31,31,43
extreme,independent-unit-macro,43,43,,,,,1305.261762676915,629.6735250889965,113.15236322636319,54.3445333160512,139.6674596979743,1420.2160033690698,563.6169510493911,0.5895727672098136,0.9872820130861738,0.051104021957228046,1.0922565906060848,5.174889549349408,101.5351858419327,1908.005847029839,0.3326214108632064,12.604651162790697,0.44573643410852715,0.38126191191160475,,,
