angle_stratum,scope,metric,estimate,ci95_low,ci95_high,available_clusters,total_clusters,bootstrap_samples,seed,availability_policy
extreme,independent-unit-macro,Human-seam_mm,1890.2436651127532,1811.7686048902103,1968.7187253352959,2,22,10000,20260903,finite clusters only; no missing-geometry imputation
extreme,independent-unit-macro,IDF1,0.12919188326049216,0.07089946978170907,0.19811155990948323,22,22,10000,20260903,finite clusters only; no missing-geometry imputation
extreme,independent-unit-macro,IDs,8.772727272727273,3.6818181818181817,15.045454545454545,22,22,10000,20260903,finite clusters only; no missing-geometry imputation
extreme,independent-unit-macro,Coverage,0.1996893951403429,0.10420987934494755,0.31193097129834924,22,22,10000,20260903,finite clusters only; no missing-geometry imputation
extreme,independent-unit-macro,Precision,0.17216094850907213,0.08738230270405804,0.27092493597785144,22,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,case-macro,W-MPJPE_mm,1115.0978216715914,791.1473404821559,1442.722084969889,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,case-macro,WA-MPJPE_mm,374.0354938710038,300.75017691763986,451.45418476814854,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,case-macro,MPJPE_mm,184.47567951263127,160.81756049217654,210.49238109420293,14,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,case-macro,PA-MPJPE_mm,87.40815426887869,73.54670657825017,101.0375198592044,14,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,case-macro,MPVPE_mm,218.65125714272992,189.64341019136322,250.0888272816221,14,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,case-macro,AdapterShared-W-MPJPE_mm,1750.3344898591954,1436.8000716416043,2102.3587375612356,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,case-macro,AdapterShared-WA-MPJPE_mm,855.3059431251834,691.5698082800367,997.9319091689671,14,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,case-macro,ATE-Sim3_m,2.682549166611596,1.7464061044271317,3.738897977552174,20,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,case-macro,ATE-SE3_m,4.64183261794714,3.2620378400758496,6.090851379101248,20,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,case-macro,RPE-translation_m,0.08185021574936949,0.06248716412711471,0.10434215884415485,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,case-macro,RPE-rotation_deg,1.749183226768465,1.4595581968816518,2.0800082329969856,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,case-macro,Camera-seam-translation_m,6.082981022774178,4.836557084053823,8.329631672036601,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,case-macro,Camera-seam-rotation_deg,131.87714986808714,126.71893689927627,135.34639166546262,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,case-macro,Human-seam_mm,1696.640451381396,824.082113010642,3015.4625177814314,4,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,case-macro,IDF1,0.14539794125617653,0.07852956671314548,0.22019930077655103,22,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,case-macro,IDs,6.5,3.0454545454545454,10.454545454545455,22,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,case-macro,Coverage,0.2202546548645252,0.11912961527248028,0.33438036416382255,22,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,case-macro,Precision,0.1860030385124076,0.10109056358647216,0.2805258145554592,22,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,independent-unit-macro,W-MPJPE_mm,1115.0978216715914,786.111890007343,1438.6270561107199,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,independent-unit-macro,WA-MPJPE_mm,374.0354938710038,297.44585771169915,450.6969639399367,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,independent-unit-macro,MPJPE_mm,184.47567951263127,161.0399235665249,211.1085070284191,14,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,independent-unit-macro,PA-MPJPE_mm,87.40815426887869,73.92043170596752,100.9289836299184,14,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,independent-unit-macro,MPVPE_mm,218.65125714272997,190.01394717426672,251.1270854378866,14,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,independent-unit-macro,AdapterShared-W-MPJPE_mm,1750.3344898591954,1435.2785470116173,2113.5312962625503,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,independent-unit-macro,AdapterShared-WA-MPJPE_mm,855.3059431251834,694.353556782653,1003.9154436391489,14,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,independent-unit-macro,ATE-Sim3_m,2.6825491666115955,1.7396423537932812,3.7612769129392007,20,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,independent-unit-macro,ATE-SE3_m,4.64183261794714,3.288400175519693,6.09677658605364,20,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,independent-unit-macro,RPE-translation_m,0.08185021574936949,0.062475601324532795,0.10514732443678898,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,independent-unit-macro,RPE-rotation_deg,1.749183226768465,1.4582806038156324,2.076268874826395,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,independent-unit-macro,Camera-seam-translation_m,6.082981022774178,4.832583317858351,8.339684574063279,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,independent-unit-macro,Camera-seam-rotation_deg,131.87714986808714,126.77657882278599,135.39036159636865,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,independent-unit-macro,Human-seam_mm,1696.640451381396,824.082113010642,3015.4625177814314,4,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,independent-unit-macro,IDF1,0.14539794125617653,0.07954767374580018,0.2190972273954809,22,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,independent-unit-macro,IDs,6.5,3.1352272727272736,10.409090909090908,22,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,independent-unit-macro,Coverage,0.22025465486452517,0.12088805920857938,0.33380024159190436,22,22,10000,20260903,finite clusters only; no missing-geometry imputation
large,independent-unit-macro,Precision,0.1860030385124076,0.10346153958748051,0.279606227421331,22,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,case-macro,W-MPJPE_mm,1693.9214203518945,1110.3065231758155,2472.3899027405455,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,case-macro,WA-MPJPE_mm,412.84059144395434,330.85369013042816,498.49217930008217,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,case-macro,MPJPE_mm,185.81876458950515,156.06797099432154,215.87689596990566,17,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,case-macro,PA-MPJPE_mm,90.3462386095438,76.04494513284642,106.89844087097057,17,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,case-macro,MPVPE_mm,224.7343541813013,187.2825914726534,263.49341389965775,17,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,case-macro,AdapterShared-W-MPJPE_mm,2202.138024016799,1276.3198632091048,3506.840431168497,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,case-macro,AdapterShared-WA-MPJPE_mm,758.8067738005591,566.7246903629533,949.6752777044347,17,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,case-macro,ATE-Sim3_m,2.3723048485514835,1.4749643612066279,3.402199016012588,22,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,case-macro,ATE-SE3_m,3.8402326960186843,2.65172826342107,5.218635177770435,22,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,case-macro,RPE-translation_m,0.07898553539518258,0.06476607098733668,0.09580314810120051,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,case-macro,RPE-rotation_deg,1.0837395956175853,0.910162321527648,1.2774130848060656,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
medium,case-macro,Camera-seam-translation_m,5.379381394589531,4.495282587557207,6.304543209987511,11,22,10000,20260903,finite clusters only; no missing-geometry imputation
