case_id,cluster,angle_stratum,internal_method,internal_method_key,metric,online,internal,internal_advantage
aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,,Human3R,m0_strict_human3r,Boundary-camera-translation_m,7.8572641349921195,6.557336419000007,1.299927715992112
aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,,Human3R,m0_strict_human3r,Coverage,0.98,1.0,0.020000000000000018
aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,,BRIDGE3R,m15_bridge3r_fixed_v19,PA-MPJPE_mm,63.5623783936806,62.93523525803081,0.6271431356497956
aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,,BRIDGE3R,m15_bridge3r_fixed_v19,Anchor-MPJPE_mm,792.5063695887404,381.3605867151499,411.1457828735905
aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,,BRIDGE3R,m15_bridge3r_fixed_v19,Anchor-root_mm,708.4042778561848,324.33536678950935,384.0689110666754
aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,,BRIDGE3R,m15_bridge3r_fixed_v19,Orientation_deg,41.224435995714664,30.586839565639554,10.63759643007511
aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,,BRIDGE3R,m15_bridge3r_fixed_v19,Seam-root_mm,300.4463881544393,758.1371197953627,-457.69073164092333
aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,,BRIDGE3R,m15_bridge3r_fixed_v19,Seam-orientation_deg,56.90931534675191,63.260191109970705,-6.350875763218795
aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,,BRIDGE3R,m15_bridge3r_fixed_v19,Camera-rotation_deg,53.65015334943263,36.78495886016475,16.86519448926788
aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,,BRIDGE3R,m15_bridge3r_fixed_v19,Camera-translation_m,5.160619102158637,2.9290455104717483,2.2315735916868884
aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,,BRIDGE3R,m15_bridge3r_fixed_v19,Boundary-camera-rotation_deg,112.59899435585612,70.28738183117997,42.31161252467615
aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,,BRIDGE3R,m15_bridge3r_fixed_v19,Boundary-camera-translation_m,7.8572641349921195,5.3056886630940605,2.551575471898059
aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,aist__gBR_sBM_cAll_d06_mBR4_ch01__mc150-3,,BRIDGE3R,m15_bridge3r_fixed_v19,Coverage,0.98,1.0,0.020000000000000018
aist__gBR_sBM_cAll_d06_mBR4_ch02__mc150-3,aist__gBR_sBM_cAll_d06_mBR4_ch02__mc150-3,,Human3R,m0_strict_human3r,PA-MPJPE_mm,57.93612518435262,56.906191743957876,1.0299334403947427
aist__gBR_sBM_cAll_d06_mBR4_ch02__mc150-3,aist__gBR_sBM_cAll_d06_mBR4_ch02__mc150-3,,Human3R,m0_strict_human3r,Anchor-MPJPE_mm,461.09713781004496,1127.7659773128603,-666.6688395028153
aist__gBR_sBM_cAll_d06_mBR4_ch02__mc150-3,aist__gBR_sBM_cAll_d06_mBR4_ch02__mc150-3,,Human3R,m0_strict_human3r,Anchor-root_mm,294.6621762227578,1056.2095649500209,-761.5473887272631
aist__gBR_sBM_cAll_d06_mBR4_ch02__mc150-3,aist__gBR_sBM_cAll_d06_mBR4_ch02__mc150-3,,Human3R,m0_strict_human3r,Orientation_deg,111.29410679010992,66.08122850903119,45.21287828107873
