boundary_order,camera_relative_rotation_deg,camera_relative_translation_m,case_id,seam_orientation_excess_deg,seam_root_excess_mm,transition_angle_deg
2,135.1375964508536,8.556574076090442,aist__gJS_sBM_cAll_d03_mJS5_ch01__mc150-4,70.49749931709253,270.7729859880137,135.095057265
3,90.94732573303548,6.134929347503559,aist__gJS_sBM_cAll_d03_mJS5_ch01__mc150-4,33.94977982292683,71.59522616909416,90.840513755
1,36.29578422658117,3.5302914683494553,aist__gJS_sFM_cAll_d03_mJS3_ch04__mc150-4,3.99900099811068,564.3448326591308,44.98137654
2,135.12388158112128,8.542890284221363,aist__gJS_sFM_cAll_d03_mJS3_ch04__mc150-4,48.36549946995573,901.3233131875936,135.095057265
3,90.94732952891451,6.134929347503559,aist__gJS_sFM_cAll_d03_mJS3_ch04__mc150-4,39.93620728805847,389.9527813841134,90.840513755
1,89.66125934048716,7.183728187166059,aist__gKR_sBM_cAll_d30_mKR2_ch01__mc150-4,51.14258656781455,602.4658472441677,89.661347434
2,44.96774640240029,3.746881531177384,aist__gKR_sBM_cAll_d30_mKR2_ch01__mc150-4,22.06470442972295,524.3090921555047,44.957974494
3,134.8409609458134,8.771856334509259,aist__gKR_sBM_cAll_d30_mKR2_ch01__mc150-4,66.01105985999929,576.7729274745698,134.835093883
1,89.61106054095826,7.181290174822742,aist__gKR_sBM_cAll_d30_mKR2_ch02__mc150-4,47.72064608001653,583.7018518027909,89.661347434
2,44.96773604883561,3.746881531177384,aist__gKR_sBM_cAll_d30_mKR2_ch02__mc150-4,19.182178136046687,529.9380552119094,44.957974494
3,134.84096094247755,8.771856334509259,aist__gKR_sBM_cAll_d30_mKR2_ch02__mc150-4,96.02630444590116,356.0654623233559,134.835093883
1,134.8498580783504,8.760522786990881,aist__gKR_sBM_cAll_d30_mKR2_ch03__mc150-4,54.7086534064925,92.03156964075497,134.835093883
2,44.96775064629704,3.7468814924874922,aist__gKR_sBM_cAll_d30_mKR2_ch03__mc150-4,20.1137102206429,442.57410448458063,44.957974494
3,89.66688996592859,7.201567334350209,aist__gKR_sBM_cAll_d30_mKR2_ch03__mc150-4,45.510193941743545,640.0175566604325,89.661347434
1,89.64775274938707,7.247724269395829,aist__gKR_sBM_cAll_d30_mKR2_ch04__mc150-4,49.94749565135167,405.55332609601624,89.661347434
2,134.90310898097417,8.974658349004674,aist__gKR_sBM_cAll_d30_mKR2_ch04__mc150-4,87.75548972851936,653.1131047778456,134.90027353
3,36.215456658175285,3.0076447585298,aist__gKR_sBM_cAll_d30_mKR2_ch04__mc150-4,5.02744404686205,673.1558828981949,45.289752419
1,89.61519276513448,7.202701388663507,aist__gKR_sBM_cAll_d30_mKR2_ch05__mc150-4,51.75347710932616,466.87205900573406,89.661347434
2,134.90311576855507,8.974658349004674,aist__gKR_sBM_cAll_d30_mKR2_ch05__mc150-4,95.07275810959142,653.2755806635945,134.90027353
3,36.198725600840284,3.0831831112963686,aist__gKR_sBM_cAll_d30_mKR2_ch05__mc150-4,13.259052567682392,666.4711114755993,45.289752419
1,134.85763982851464,8.741232324555192,aist__gKR_sBM_cAll_d30_mKR2_ch06__mc150-4,62.31612740939812,366.21027919727044,134.835093883
2,44.96775225610658,3.7468814924874922,aist__gKR_sBM_cAll_d30_mKR2_ch06__mc150-4,18.510523725179123,351.0121690664347,44.957974494
3,89.66688996592858,7.201567334350209,aist__gKR_sBM_cAll_d30_mKR2_ch06__mc150-4,44.823493399665665,437.88988839638574,89.661347434
1,36.003531051828524,3.239644115052711,aist__gKR_sBM_cAll_d30_mKR2_ch07__mc150-4,8.74605020511411,264.73001160942556,45.239765395
2,72.00627861502119,5.992850681080138,aist__gKR_sBM_cAll_d30_mKR2_ch07__mc150-4,27.048449143746296,306.4040743885384,90.528745206
3,134.8408682338905,8.759006675606551,aist__gKR_sBM_cAll_d30_mKR2_ch07__mc150-4,47.9514544833936,281.34310525005736,134.835093883
1,89.65765005761519,7.20374166402112,aist__gKR_sBM_cAll_d30_mKR2_ch08__mc150-4,39.42013098391299,633.1869758686839,89.661347434
2,134.90310696695084,8.974658349004674,aist__gKR_sBM_cAll_d30_mKR2_ch08__mc150-4,87.46121527392393,504.00380652429124,134.90027353
3,36.18965528611111,3.0583054946653587,aist__gKR_sBM_cAll_d30_mKR2_ch08__mc150-4,12.91228058195817,804.6357368742181,45.289752419
1,89.64694731709722,7.199442994768941,aist__gKR_sBM_cAll_d30_mKR3_ch02__mc150-4,41.12778344472339,505.58315230849007,89.661347434
2,134.9031092614572,8.974658349004674,aist__gKR_sBM_cAll_d30_mKR3_ch02__mc150-4,67.50043663052914,896.5158435343461,134.90027353
3,36.1016011972133,2.987062068827894,aist__gKR_sBM_cAll_d30_mKR3_ch02__mc150-4,9.701480647741027,479.9507056538854,45.289752419
1,134.8531927153153,8.754870502426707,aist__gKR_sBM_cAll_d30_mKR4_ch01__mc150-4,74.41228683581524,720.7089577372209,134.835093883
2,90.53126855692112,7.242982478355998,aist__gKR_sBM_cAll_d30_mKR4_ch01__mc150-4,30.454143383298355,595.8275829406977,90.528745206
3,45.240786334817514,4.048819255385769,aist__gKR_sBM_cAll_d30_mKR4_ch01__mc150-4,24.481182356246705,71.89409065545544,45.239765395
1,89.66291905748399,7.193358541270833,aist__gKR_sBM_cAll_d30_mKR4_ch02__mc150-4,33.55189210794061,563.1232325716725,89.661347434
