line,case_id,unit,sequence,angle_stratum,raw_status,evaluation_status,failure_reason,wall_time_seconds,native_track_count,W-MPJPE_mm,WA-MPJPE_mm,MPJPE_mm,PA-MPJPE_mm,MPVPE_mm,AdapterShared-W-MPJPE_mm,AdapterShared-WA-MPJPE_mm,ATE-Sim3_m,ATE-SE3_m,RPE-translation_m,RPE-rotation_deg,Camera-seam-translation_m,Camera-seam-rotation_deg,Human-seam_mm,IDF1,IDs,Coverage,Precision,W_available,WA_available,camera_reportable,evaluation,evaluation_bytes
24,ego_test_fencing_002_fencing_medium_cam01_cam08_b00301,002_fencing,fencing,medium,success,success,,665.5522866249084,8,1718.8291098182362,225.64141977547726,130.25530299898784,87.18959648994775,150.71727954999065,7388.43074977733,1361.3817627111193,1.8134002390591006,3.222253777942159,0.06988276648025754,0.8201939944751053,6.48326543346476,80.23604604471066,,0.12334801762114538,14.0,0.27,0.2125984251968504,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line024/onlinehmr.evaluation.json,12674
25,ego_test_fencing_002_fencing_small_cam03_cam13_b00301,002_fencing,fencing,small,success,success,,690.5644154548645,11,,,204.77630452987918,59.53859755950319,239.11707458154243,,627.6519741348311,0.08362643036013738,0.0959016988955582,,,,,,0.09973753280839895,10.0,0.17,0.11038961038961038,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line025/onlinehmr.evaluation.json,11245
26,ego_test_fencing_003_fencing_extreme_cam10_cam07_b00301,003_fencing,fencing,extreme,success,success,,635.5072953701019,7,,,89.7654697278286,48.15814840549179,103.23508836131089,,87.56912759616385,3.227644465409934,3.4782930565451817,,,,,,0.14113597246127366,0.0,0.164,0.12386706948640483,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line026/onlinehmr.evaluation.json,11146
27,ego_test_fencing_003_fencing_large_cam11_cam12_b00301,003_fencing,fencing,large,success,success,,620.5099205970764,4,,,302.16899134990393,90.4093038796357,362.5005179047839,,957.0789202027681,1.9589815724002841,3.0175408270360515,,,,,,0.2023529411764706,24.0,0.36,0.32,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line027/onlinehmr.evaluation.json,11210
28,ego_test_fencing_003_fencing_medium_cam08_cam01_b00301,003_fencing,fencing,medium,success,success,,625.529513835907,8,,,120.52174556038622,65.11332581705273,137.318344681821,,434.06247921633747,1.4150119114549093,3.172645864681763,,,,,,0.13864306784660768,1.0,0.16666666666666666,0.13227513227513227,False,False,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line028/onlinehmr.evaluation.json,11208
29,ego_test_fencing_003_fencing_small_cam13_cam03_b00301,003_fencing,fencing,small,success,success,,640.5228862762451,4,147.69097363612974,147.69097363612974,316.65186442564266,146.69357015483752,402.57404848055387,147.49228603638267,147.69097363612974,0.08197334997885389,0.1393686990141347,0.028536522658920427,0.41225384443655305,1.7479420106021966,21.703254819136273,,0.0068143100511073255,0.0,0.006666666666666667,0.006968641114982578,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line029/onlinehmr.evaluation.json,12571
30,ego_test_legoassemble_002_legoassemble_extreme_cam04_cam03_b00226,002_legoassemble,legoassemble,extreme,success,success,,605.4949955940247,6,1088.1601012286424,422.64670751809103,133.22841591521697,65.73795556222336,155.84406610601417,1528.7480667292439,1144.1243011790036,2.039937087334898,2.6413778815224034,0.0603812949800964,1.809905395024255,5.310746684982464,176.74095993766204,1811.7686048902103,0.6125827814569537,14.0,0.81,0.7993421052631579,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line030/onlinehmr.evaluation.json,12858
31,ego_test_legoassemble_002_legoassemble_large_cam01_cam05_b00226,002_legoassemble,legoassemble,large,success,success,,690.562196969986,6,1105.3509467005995,408.2768933147025,184.97392568994422,114.14585215860977,214.78709540209917,1384.920707533068,1185.072574725738,0.8555869689992189,2.2208947805667765,0.048792087769135996,1.3949102293105986,4.53277480346678,137.16657915170865,1280.810766290929,0.5433186490455213,20.0,0.8266666666666667,0.6509186351706037,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line031/onlinehmr.evaluation.json,12868
32,ego_test_legoassemble_002_legoassemble_medium_cam07_cam05_b00226,002_legoassemble,legoassemble,medium,success,success,,655.5530571937561,5,1257.1637326366904,371.10647043266846,222.37246227883912,110.91896471912034,260.2698473725869,1036.7890560677256,749.9062833333627,0.2362235937196749,0.5353388475886756,0.08049889225842104,1.5204421937338946,3.2717790761571455,71.42209506318305,2513.0874876071716,0.5079872204472844,25.0,0.7066666666666667,0.6503067484662577,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line032/onlinehmr.evaluation.json,12891
33,ego_test_legoassemble_002_legoassemble_small_cam03_cam05_b00226,002_legoassemble,legoassemble,small,success,success,,610.4878029823303,4,996.9836848498618,306.0697255554054,125.11528463854958,63.94698641111326,147.7996650295184,2490.254882445808,519.1562653668267,0.5854472964043969,1.0100716570173691,0.023604899854339882,0.3878629144426595,2.0992514851779234,37.71505780168743,878.0345939046917,0.5482233502538071,1.0,0.5466666666666666,0.563573883161512,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line033/onlinehmr.evaluation.json,12896
34,ego_test_legoassemble_003_legoassemble_extreme_cam03_cam04_b00301,003_legoassemble,legoassemble,extreme,success,success,,690.5676703453064,10,1419.2904445091915,409.93270441631404,169.71133172093903,81.33232733823759,213.55262074736487,1763.9013543608125,1181.6003382021977,1.8069625676007812,2.631654539855057,0.05827111663417013,1.792983217502908,5.309935063102612,176.74187089785437,,0.3157894736842105,55.0,0.8633333333333333,0.5630434782608695,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line034/onlinehmr.evaluation.json,12811
35,ego_test_legoassemble_003_legoassemble_large_cam05_cam01_b00301,003_legoassemble,legoassemble,large,success,success,,620.5096800327301,7,1523.5551054907255,382.55731556877384,160.6700721525599,69.72550249410398,198.02110224341095,1513.7308937814437,1147.0744379648304,1.0590399519027542,2.2274110655805757,0.04902868287015552,1.3901132824163474,4.533739942627323,137.15115252612068,1666.2064084425808,0.5762195121951219,27.0,0.83,0.699438202247191,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line035/onlinehmr.evaluation.json,12799
36,ego_test_legoassemble_003_legoassemble_medium_cam05_cam07_b00301,003_legoassemble,legoassemble,medium,success,success,,585.47443151474,5,926.312704640604,370.1185813839293,189.19843526702573,93.58494039684533,242.6283953074311,889.7120480695787,847.9787161134057,0.9990696246031356,2.0991503009548103,0.04642163988271071,0.895578843812168,4.275033465476598,88.1922435344331,1724.174840000919,0.4681528662420382,44.0,0.7266666666666667,0.6646341463414634,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line036/onlinehmr.evaluation.json,12837
37,ego_test_legoassemble_003_legoassemble_small_cam05_cam03_b00301,003_legoassemble,legoassemble,small,success,success,,585.4783854484558,7,758.2106519169114,352.49338755045056,113.91034349423624,59.154269337359615,138.9803358205427,975.7042172919444,613.6464519874302,0.4904817554225531,1.0114150727506235,0.024430512271312668,0.38573765497458423,2.097767075578822,37.71796632753682,1237.268853572463,0.5882352941176471,18.0,0.7133333333333334,0.6184971098265896,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line037/onlinehmr.evaluation.json,12893
38,ego_test_legoassemble_004_legoassemble_extreme_cam03_cam04_b00301,004_legoassemble,legoassemble,extreme,success,success,,635.5102572441101,6,1038.8254664295703,435.19816664108737,106.70156841788416,58.80738567657974,126.04948542004374,1243.5515341720397,843.6997526949449,1.0199318604688932,2.62627171475231,0.056690015315911904,1.7917047047475319,5.313811929376158,176.74691553568425,1968.7187253352959,0.4134453781512605,5.0,0.6,0.6101694915254238,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line038/onlinehmr.evaluation.json,12857
39,ego_test_legoassemble_004_legoassemble_large_cam05_cam01_b00301,004_legoassemble,legoassemble,large,success,success,,615.499190568924,9,1042.215797032458,375.9633115258316,169.94028038097667,74.41314577964577,213.84980262315585,1860.9354520348402,839.8415825764823,1.228445814262412,2.236211525052507,0.04885283740836765,1.39185740101855,4.52844171250045,137.15559921397002,,0.385502471169687,16.0,0.6514084507042254,0.5727554179566563,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line039/onlinehmr.evaluation.json,12663
40,ego_test_legoassemble_004_legoassemble_medium_cam07_cam05_b00301,004_legoassemble,legoassemble,medium,success,success,,695.5660917758942,6,866.0982483345504,475.5855455655661,140.7388219373761,80.00962528532256,171.90632072914843,1081.4606372281069,729.2751516613384,0.22472631612916097,0.22321271524490968,0.07704373753573734,1.4523971249732517,3.2488871646413298,71.56047861948682,2953.5032231921077,0.4364207221350079,14.0,0.66,0.5875370919881305,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line040/onlinehmr.evaluation.json,12819
41,ego_test_legoassemble_004_legoassemble_small_cam03_cam05_b00301,004_legoassemble,legoassemble,small,success,success,,650.5378456115723,4,571.5339557464767,381.36907774260385,110.32408196124271,59.2899448003957,130.0690531434582,861.1403690038536,480.16090535961223,0.4028733347741569,1.0195602725927233,0.024212370878139013,0.3873588568014253,2.099158165719487,37.716708546310166,1210.0522371367072,0.6507666098807495,1.0,0.6433333333333333,0.6724738675958188,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line041/onlinehmr.evaluation.json,12870
42,ego_test_tagging_002_tagging_extreme_cam06_cam05_b00111,002_tagging,tagging,extreme,success,success,,710.5812735557556,8,807.9062100943573,214.6442967553953,157.91545769435697,51.76182487615307,187.46302252922888,2455.7573515779304,570.591287170819,0.43492464806192355,1.6685387461206647,0.1549918268794298,2.867095019262713,9.776626706358599,141.25994723076656,,0.20533333333333334,8.0,0.2222222222222222,0.22580645161290322,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line042/onlinehmr.evaluation.json,12626
43,ego_test_tagging_002_tagging_large_cam07_cam08_b00111,002_tagging,tagging,large,success,success,,725.6087100505829,15,677.1145274891614,363.5272582516195,190.91362079666413,98.36724725990928,217.89219275883494,2501.3436316265233,1060.0731105173713,1.7254870542601666,2.6567737973949597,0.0651300711978175,1.3648153663373983,5.455027237092139,133.231436316309,,0.18092909535452323,8.0,0.2570621468926554,0.1961206896551724,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line043/onlinehmr.evaluation.json,12737
44,ego_test_tagging_002_tagging_medium_cam02_cam04_b00111,002_tagging,tagging,medium,success,success,,705.5725100040436,7,1350.6192420910163,422.6920600972305,200.07285678709422,81.65364474912275,241.2996315040011,2605.224474073588,1048.4687364504537,0.33957294270933397,1.6763052143724853,0.12065126347371377,1.4833618355200464,5.462358987947432,66.54326759376579,,0.19728729963008632,24.0,0.3025,0.2944038929440389,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line044/onlinehmr.evaluation.json,12705
45,ego_test_tagging_002_tagging_small_cam02_cam06_b00111,002_tagging,tagging,small,success,success,,715.5939128398895,7,1027.3928910466484,483.35354864339035,203.7456201716611,82.79491208485798,239.01805570121985,3692.982147495897,1332.0520394107482,1.9693237321575987,2.1133343614789597,0.0475954764410505,0.4449563219363499,4.25535757118261,42.215324327564474,,0.21608040201005024,40.0,0.4219948849104859,0.4074074074074074,True,True,True,/data/wangzheng/iJCV-CODE/data/OnlineHMR_work_v1/runs/egohumans/attempt02/line045/onlinehmr.evaluation.json,12751
