boundary_order,camera_relative_rotation_deg,camera_relative_translation_m,case_id,seam_orientation_excess_deg,seam_root_excess_mm,transition_angle_deg
2,135.41869652918373,8.826457701605063,aist__gJB_sBM_cAll_d09_mJB3_ch02__mc150-3,16.495961177781783,104.16785294924735,135.393325045
1,135.43584170738438,8.933224335144386,aist__gJB_sBM_cAll_d09_mJB4_ch01__mc150-3,,,135.393325045
2,89.67827774455225,6.727240759358763,aist__gJB_sBM_cAll_d09_mJB4_ch01__mc150-3,,,89.664662591
1,89.81371630847364,6.473716004686095,aist__gJB_sBM_cAll_d09_mJB4_ch02__mc150-3,,,89.664662591
2,35.4058767921793,3.0303586159350826,aist__gJB_sBM_cAll_d09_mJB4_ch02__mc150-3,6.699685425191113,303.2901193940951,44.898103728
1,89.73292908069352,6.667933326651409,aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-3,,,89.664662591
2,35.352734017988105,3.421254214181589,aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-3,3.6642756868375734,361.8713296403016,44.898103728
1,135.4696289977928,8.994824202058743,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-3,13.053586727495889,320.3018936925369,135.470758724
2,44.90437152671639,3.6944809452196163,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-3,8.04281754127984,176.89927448133693,44.898103728
1,36.02389430757338,3.000717443790877,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-3,20.524664731813573,545.209135016208,44.778715753
2,89.66540382601059,6.7535598539508515,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-3,56.551618455550184,1338.3726349736255,89.664662591
1,89.77273121145724,6.543534265709227,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-3,47.522887867397635,1374.934077124078,89.664662591
2,35.66895185173312,2.7704032980839397,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-3,,,44.898103728
1,89.79727944087846,6.611675028600009,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-3,,,89.664662591
2,35.501126420554414,3.1180714761482253,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-3,,,44.898103728
1,89.93260014123895,6.685975425444808,aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-3,38.35355687873558,906.5528789379242,89.664662591
